unique_identifier,usage,log_usage,status
fc49cec4c78ed2671b0d4b3fbfd6ca18,11586.00,4.0639335242,ACTIVE
bdb1476de2fcee3822b0ef98bff8aa27,30309.00,4.4815716077,ACTIVE
403e6191e1497b085ed7b223580cab96,1152.00,3.0614524791,FINALLED
b7e5b6f07107582bb19085257ea4b0b2,35566.00,4.5510350242,FINALLED
49c8d5ceee946eda348ebc6dbbe87910,13643.00,4.1349098791,FINALLED
9c4c176e56ed6b12b248f34599c555ba,7267.00,3.8613551602,ACTIVE
3eaafa912b1fc58f4b6b72ccaa43f151,87814.00,4.9435637601,ACTIVE
7fe2aa0b831937fe7c7dddee993df675,15723.00,4.1965354144,ACTIVE
cee3f0d9a3aeeb9804adf4dac2fc5392,47580.00,4.6774244377,ACTIVE
cee3f0d9a3aeeb9804adf4dac2fc5392,8667.00,3.9378687966,ACTIVE
cee3f0d9a3aeeb9804adf4dac2fc5392,37380.00,4.572639297,ACTIVE
e519b72286aea517eee730c0df2413df,11280.00,4.0523090996,FINALLED
86cd8ae05829e84eff516c8809cc78f8,89823.00,4.953387556,FINALLED
fe8683116ffa3e42908dcfebb42d0456,69432.00,4.8415596754,FINALLED
9ba689891716b1b46a68457844a5c218,963995.0,5.9840747813,FINALLED
2379e56517d1cf403390c660ae12aa61,5649.00,3.7519715747,ACTIVE
66fffe7e18846dfe39ef44f26011671d,68308.00,4.8344715697,FINALLED
9228c0b347d2971e4093827f3fd8a7b4,6025.00,3.7799570512,ACTIVE
585bd814608ee67956db0380f347724e,24815.00,4.3947142795,FINALLED
a872d2b20b4a832fae4c03bfda48a692,1956.00,3.2913688505,ACTIVE
287eaee55edc8770c9b277e86bdec358,123625.0,5.0921063046,FINALLED
6daa2ed67c707dc65f5f081194c6a1df,40696.00,4.6095517246,FINALLED
b8d6a191b2d1b85b8e4a47165137dd0b,68869.00,4.8380237769,ACTIVE
bb10fb6792fd167cd038d6b0df5d1ea3,19709.00,4.2946645895,FINALLED
835734f06baa60cbac655bd99c01a014,10448.00,4.0190331639,ACTIVE
835734f06baa60cbac655bd99c01a014,824.00,2.9159272117,ACTIVE
7d987b2114c4aeba3a840b243b1970a0,37631.00,4.5755457593,ACTIVE
193809716f1b6db74665b588ee172314,26867.00,4.4292191753,FINALLED
085220bab5a2995df81d32befc00e945,147450.0,5.1686447769,ACTIVE
3cc763eab2d82b535f971ade4ab4b8e1,12930.00,4.1115985249,FINALLED
cc13182d83aca9a12ee80e5932022cbd,129268.0,5.1114910296,ACTIVE
d6909871f18b9f83dc7605a9c06e742b,91140.00,4.9597090242,ACTIVE
e1d8b4036a9dd5ca2961fe034b5fb070,3910.00,3.5921767574,FINALLED
5283e5507e7dbcf9212d0f4a60652433,9813.00,3.9918017988,ACTIVE
f1a1482ad51bbba2880af9a55bb2a105,179763.0,5.2547003073,FINALLED
ef61ee1c232c7d8344f87ff5b42eba14,60614.00,4.7825729446,ACTIVE
6881ed1e12f1afea52824aa320ca0867,89145.00,4.9500969893,ACTIVE
6881ed1e12f1afea52824aa320ca0867,151005.0,5.1789913277,ACTIVE
56065cf4800cbd319ba2a0f31e99ecd4,274260.0,5.4381624717,ACTIVE
5a62e44167a3628e04a65f81b6809b72,24019.00,4.3805549222,FINALLED
7dc180f3c49f51ca237f0ff9833f627e,115760.0,5.0635585181,FINALLED
7dc180f3c49f51ca237f0ff9833f627e,67440.00,4.8289175616,FINALLED
8fc3ab02dcddd4ad53fc58db4da45948,99866.00,4.9994176551,FINALLED
74d2a46f5e1f3b158f511353417cfcbc,4378.00,3.6412757572,FINALLED
74d2a46f5e1f3b158f511353417cfcbc,5280.00,3.7226339225,FINALLED
74d2a46f5e1f3b158f511353417cfcbc,4182.00,3.6213840285,FINALLED
135ff1e74b74f5c05f684373a1a52c88,7878.00,3.8964159765,FINALLED
d09c10a07b54a993e6c4fe2f56825ae3,12503.00,4.0970142312,ACTIVE
174c1ff2eacb51d0ede6a4a19e50557e,7572.00,3.8792106053,FINALLED
174c1ff2eacb51d0ede6a4a19e50557e,35038.00,4.5445393083,FINALLED
c0b28e3453f1f4b94fb22d8fa9a2e8ed,5157.00,3.7123971314,ACTIVE
6d0ad0324d29b699ca82ba0f112ac5c7,4692.00,3.6713580034,ACTIVE
8236144aed58276b122b6f267e41123a,4706.00,3.6726519228,ACTIVE
50c11b48ec75e59318efbee9009c49dc,9234.00,3.9653898702,FINALLED
3b31c8e2d5b914c4d47615c3402dad42,67870.00,4.8316778492,FINALLED
e4611fc0b23528310174b2d152f571fa,61320.00,4.7876021462,FINALLED
10dbfe0ebb26224c359c0fac531a5443,38162.00,4.5816311272,ACTIVE
10dbfe0ebb26224c359c0fac531a5443,19082.00,4.2806238915,ACTIVE
0c237c210251ce6e12bd86bc30aaae76,22264.00,4.3476031933,ACTIVE
a6612b720cc68acd03238c719a69e891,151277.0,5.1797729034,ACTIVE
2fea6560676d3509486a8f90123dce50,15572.00,4.192344395,FINALLED
be557aa946b4ed8ac0305851b0f1bd37,5700.00,3.7558748557,ACTIVE
be557aa946b4ed8ac0305851b0f1bd37,3768.00,3.5761108941,ACTIVE
403f43c65f4a86a23a15cc2e1654fd94,17498.00,4.2429884122,ACTIVE
60ff037e369a143dae7e758b80f37c60,23456.00,4.370253953,ACTIVE
3a83131d183177506317844231b34aa1,27571.00,4.4404525182,FINALLED
0a03d8cde8fe602a8ee5a2c30d5e04ce,177835.0,5.2500172393,FINALLED
ddf2b2a5830e44c9c41528dfb77bccbb,46565.00,4.6680596073,FINALLED
3fe4bc5b24c44c77c702f65a353fc49a,165520.0,5.2188504777,FINALLED
f14612dc6d3d4a282b7eaa1fe8a542b4,22513.00,4.3524333714,FINALLED
f5fea29567f1ecd1c9dcd3ba66ca2b59,23508.00,4.371215682,ACTIVE
a772aed64da22a4d14d875ab22e1d3e0,30039.00,4.4776854709,FINALLED
a772aed64da22a4d14d875ab22e1d3e0,33440.00,4.5242662688,FINALLED
9bfe196d37b0a11251273b4674ab49f6,14442.00,4.1596273407,FINALLED
f2c422025a788e9d9ef36324c9045924,5082.00,3.7060346607,ACTIVE
a2ef3f78c54641de2d55e65a0fdafbe8,1026146,6.0112092412,ACTIVE
79743211167391195d4189d4de3edd29,67939.00,4.8321191502,FINALLED
e0f620f1d1b44b4c24faf4773b0f3fac,22508.00,4.3523369065,ACTIVE
93267ea9ace17cc2ce0c434ee1f30800,60704.00,4.7832173092,ACTIVE
412f63a38a61d8afa9e60fc18c9036e5,31603.00,4.4997283112,FINALLED
13c5b3e388e30030e6d8cfdd7c5b0a1e,167514.0,5.2240511091,FINALLED
de0c6b68fa04808dff6d887cbbbd8acd,52249.00,4.7180779828,FINALLED
de0c6b68fa04808dff6d887cbbbd8acd,20887.00,4.3198760667,FINALLED
36ffc04dd2db9019b37daaa7d745e27b,4517.00,3.6548500906,ACTIVE
96b4564da785bcc08e19d13b5cb25d10,136440.0,5.1349417107,ACTIVE
fc8a5d21548c21a6a5c6d21b4936c208,8187.00,3.9131247904,FINALLED
d55e660bdd58df753883bbc92d68ed11,12058.00,4.0812752795,ACTIVE
bf4de9b9cc7f4fc51114ff2ddd2d19d8,49782.00,4.6970723405,FINALLED
0fdaae7b96767cbbbc4dd6c104d7ef90,20866.00,4.319439203,ACTIVE
aaf3fca65f2d0ae7e326f27bf54558de,167351.4,5.2236293499,ACTIVE
428887d9c390feb5a6e8f385cd9729d5,53848.00,4.7311695775,ACTIVE
134ac69035e5e07e8e3bbcf76729d32e,402921.2,5.6052201187,ACTIVE
279d2b66b4be3cddf47e74a2bf636658,20552.00,4.3128540913,ACTIVE
7c748883e6b7f3077215da1f347f269c,26680.00,4.4261858252,ACTIVE
baad871eb1db38fb1817ed8cef0697cc,5242.00,3.7194970166,ACTIVE
8c0669273c94f6c7311f1c8591a6ade9,14215.00,4.152746864,ACTIVE
690359bd7920f2158b0de8d685565c00,381592.0,5.5815992612,ACTIVE
690359bd7920f2158b0de8d685565c00,399319.8,5.6013208449,ACTIVE
8d5271e6756e5252079bc619281e28eb,140074.0,5.1463575307,ACTIVE
8d5271e6756e5252079bc619281e28eb,90061.00,4.9545367649,ACTIVE
382b1017b0432d63512d4629d194dd05,7266.00,3.8612953935,ACTIVE
382b1017b0432d63512d4629d194dd05,4746.00,3.6763277339,ACTIVE
3376d53b4a2a0e343fb650806fc4dea4,4020.00,3.6042260531,ACTIVE
b5144b16369af4a8a522f9eb9c7a8ea3,910956.5,5.959497639,FINALLED
43145b34a4476844e087db7fd1d38966,9565.00,3.9806849744,FINALLED
1db877b406313668263430638bd3cb17,4830.00,3.6839471308,ACTIVE
71e38efcd52859a2c23705c109b6a4cb,3017.00,3.4795753102,FINALLED
8391df459c7dfacfe15c7a48a538849f,47524.00,4.6769129872,FINALLED
8a0c4f6fe5dd6891bc292ec85228e374,40632.00,4.6088681998,ACTIVE
d5f2c9205f5e77a205e7ed8c205090b2,16594.00,4.2199510858,ACTIVE
5126420503f10bf533aafb0a76de7dd6,5261.00,3.7210683018,ACTIVE
364bf4b4b4212b3a645ec69bc8da500e,52655.00,4.7214396171,FINALLED
012871752f8b18a84e9a64da87b6cb92,7134.00,3.853333105,FINALLED
c6d4553c137a82c9802d4c931a4f7c7c,1566.00,3.1947917577,ACTIVE
9d884eb1df76ad95ee2301b45d45aa34,68920.00,4.8383452688,ACTIVE
29f2ad55a6f2c936cb264617836143d3,62516.00,4.7959911825,ACTIVE
6e486ac7e08c660823fce0a62f2e369d,119937.0,5.0789531816,FINALLED
8d0a51afdf1751459e426b559a80d137,281250.0,5.4490925311,FINALLED
bb36b1e4a5336938df619f6e3ca75e9d,35567.00,4.5510472349,FINALLED
c2c53983ed90c28115ec52eba8dec81a,21972.00,4.3418695903,ACTIVE
3817a39209228355dea4d4b4c1078445,7411.00,3.8698768133,ACTIVE
96195c76cb290331dcd9b3f3a683c71b,35434.00,4.5494201808,ACTIVE
ae16e410b75f71883da5ea8fb9b0d02d,468.00,2.6702458531,FINALLED
6f9bebd25bca366552eab8717fc1b6bd,9359.00,3.9712294473,FINALLED
7346c847c58d391cf1c48c45bc116568,6641678,6.8222777903,ACTIVE
f17006433f25f5f2f2acf8ede8d05d41,41624.00,4.6193438129,ACTIVE
48953ff118f5d031608e5bc1069904f0,17353.00,4.2393745668,ACTIVE
4e8db7ad65a919405fcd940476815fc4,88726.50,4.9480533502,ACTIVE
4e8db7ad65a919405fcd940476815fc4,82652.00,4.917253367,FINALLED
4e8db7ad65a919405fcd940476815fc4,20828.00,4.318647569,FINALLED
4e8db7ad65a919405fcd940476815fc4,1807.00,3.2569581526,FINALLED
c0ed58f5e349127981cd2bf553029579,239569.1,5.3794308013,FINALLED
98d2c50d2c0826135fc4e4606041e05d,673471.4,5.8283191575,FINALLED
248fe16458e9109975f287a3d4bf2eeb,2132.00,3.3287872004,ACTIVE
674f71a39e74cf503c5e79c4c111ba4a,119649.0,5.0779090732,FINALLED
955872fbde9da9f72a021daf178abc07,70352.00,4.8472764483,FINALLED
12f7d6d7b143d69d0265f3a17fc78a90,62658.00,4.7969765284,FINALLED
a9da0c734d11d9102f3afb79873e34bf,14681.00,4.1667556387,ACTIVE
6d820c607b565aa3cccc9a8eb54e2c3a,6272.40,3.7974337461,ACTIVE
6b0f7772e1e8f4cab3ecf9d7f4f5d4e5,7942.00,3.8999298827,ACTIVE
838f11fd6146a3dfb6e50bf992c82b16,46865.00,4.6708486214,ACTIVE
4fa95187d3f42b973070d6e9f2436690,22855.00,4.3589812256,ACTIVE
2942016b173c5c9c5af010240403492f,19114.00,4.2813515817,ACTIVE
c2f7ad17fd33801d30056405bd6ab540,54709.00,4.7380587766,ACTIVE
199e4e4e4b5d3a4317ff18dd3b9c0dca,28880.00,4.4605971889,FINALLED
0767a85da4a5f688a1fb7241dd4e603c,77140.00,4.8872796345,ACTIVE
a9d37fea61947af059a9535cb6b51787,34241.00,4.5345464397,ACTIVE
41b519210ace3449a59d959972ce2eb6,47317.00,4.6750172016,ACTIVE
2114e3e5d591266b8139d37b087aafd8,8445.00,3.9265996539,ACTIVE
bedeb948969d8879e1ca7ef8b15afad7,86617.40,4.9376051433,ACTIVE
652bfdd436d0a52d54cd031aa5fa9bed,25944.00,4.4140369357,ACTIVE
444f8d6d1b580b99717a7b8facd04efb,38038.00,4.5802176741,FINALLED
d00e2f2dc9bd3d77f41d0cd2a214cd7a,6024.00,3.7798849632,ACTIVE
d00e2f2dc9bd3d77f41d0cd2a214cd7a,11530.00,4.0618293073,ACTIVE
12a9703d479462b90b97c3e4f99d4921,12635.00,4.1015752463,ACTIVE
f6da02efbf7de7b979f53224690a7efb,8386.00,3.9235548581,ACTIVE
ee8975988919012b4e510cd068e84c7e,20074.00,4.3026339198,ACTIVE
d3cf33f53138faf521da1f4154ce7c06,10164.00,4.0070646564,ACTIVE
8a9cbcdc3206611a000930a77d9f4b48,4219.00,3.6252095254,FINALLED
27b9474f7e914fb5e56dfe6a6ed7ec34,17318.00,4.2384977353,ACTIVE
5d5b2e64f8502571f87e1cee8134799a,19640.00,4.2931414835,FINALLED
696d5023d89f69db6fe1e847ad76d3c5,9774.00,3.9900723347,ACTIVE
2a1595f433663175182e4ccf377460e8,102900.0,5.0124153748,ACTIVE
1499dae96b3a0e8998d6c6fe544bc2d3,201800.0,5.3049211619,FINALLED
28f2505a2756a25ddae08caa86948c24,6662.00,3.8236046284,ACTIVE
a75a8ae8d7c2cb401016a007359c81dd,88249.90,4.9457142219,FINALLED
61e768b3c528e1ee4b20242e423a5159,45037.00,4.6535694536,FINALLED
d59934afcece56aa76a3d5de3b0d3e76,53112.00,4.7251926556,ACTIVE
d0de48044d61183ae0d1a4c9525daad4,24120.00,4.3823773035,ACTIVE
a93d6d2519e4b06aa024bb59abadf5c7,724285.2,5.8599096109,ACTIVE
7579901e8e3dd79fc1ca3b2031f3bec6,17974.00,4.2546447374,ACTIVE
bb282148c0d7593c7f0a2ef44dc68e83,43576.00,4.6392473623,ACTIVE
187bef7b87c3f547b4cca255087bbd12,64568.00,4.8100173343,ACTIVE
1eebc8f087065a69e186bee88aaff7ff,29443.00,4.468982059,ACTIVE
8b872e57f1b42f2d29dd43ee2397db50,27446.00,4.438479059,ACTIVE
7a5c76dbd465bf4e950c0b910e3013b1,9945.50,3.9976266217,ACTIVE
4286b6c0238fc9966a2011fcfae53c57,21667.00,4.3357987833,FINALLED
c485f9f657ff67b72e81cdd61a51fd46,40489.00,4.6073370507,ACTIVE
d9795fad8ae3e4a1dd380007f795d1fa,455910.0,5.6588791182,ACTIVE
c1c0784f467b9fc07bcfc91711b16e18,2646.00,3.4225898399,FINALLED
7b39929a63d24b538101f865f5752713,47840.00,4.679791171,ACTIVE
da8fe01c8e2cf4deaf54da97d0e3ce7e,1376755,6.1388566624,ACTIVE
452b5293a1618886dfeab3421c828664,13966.00,4.1450720377,FINALLED
15aa723a56a8fca64d4811892b1a1a5e,6075.00,3.7835462823,FINALLED
17d4942091b4f632785fd19c39c29279,12647.00,4.1019875186,ACTIVE
a9b9a32555af38d8db8e5d4bd8918245,37161.00,4.5700873923,FINALLED
4909b1b54932d28d49d03e747e69bd1b,3562.00,3.5516939151,FINALLED
92ea9f436ec0f2db1ad0b1c75270d6e5,16679.00,4.2221700087,ACTIVE
11314f81ec6f528ea51126d9aa82cd0c,7079.00,3.8499719123,ACTIVE
71f442f3346e03274c8f61bacb4bfc7d,68514.00,4.8357793233,ACTIVE
b2d0946660f84351ad3c0d2d75beec22,11895.00,4.0753644464,ACTIVE
d4335ce79f8ba21a94a63c63dce0f155,34943.00,4.5433601882,ACTIVE
f3629f1c810ca2b1f3233b05b5833d73,326080.0,5.5133241623,FINALLED
3b59e206d0bc70b578e072d89bb6239c,484636.5,5.6854161196,ACTIVE
d09a0e02d16459a3aea43a399c5a1061,73373.20,4.8655374602,ACTIVE
78a9543db418a301a69cb2dd473f567f,10142.00,4.0061236062,ACTIVE
20454c1043325f05add992ab2e75d825,53040.00,4.7246035154,FINALLED
d32d166d781abb50601e512d6a2885f2,6744.00,3.8289175616,ACTIVE
67f613dc0bc1f39630c29923240ce11e,4233.00,3.6266482685,ACTIVE
1a51c560d91dd3cb43d336fca47d019c,12371.00,4.0924048069,ACTIVE
b1d75c7c66002a0890b3eb269b78d58f,38040.00,4.5802405083,ACTIVE
6fd61be18cb380a680a1d8b7c8591c11,37551.00,4.574621507,FINALLED
0061273bf1d749e243c08ea4d2d8cee5,2198.00,3.3420276881,ACTIVE
e082254292030c6d27f52a70b9ee3fec,3636.00,3.5606238745,ACTIVE
3ef43c48aad8134bf47c254a578738e1,63420.00,4.8022262377,ACTIVE
dea60b1b8b2b3501a3471f6f59d7eda3,949.00,2.9772662124,ACTIVE
95c1461d7a6812b63250b7aa9da0c83f,37416.00,4.5730573569,ACTIVE
9091c6c2b469556f35d7ac7bd1b70659,113137.0,5.0536046586,FINALLED
1d6c21617f12d20ec8778749f2967586,604559.2,5.7814388345,ACTIVE
4a007ff8851136ed11058ef1c24b3796,20514.00,4.3120503512,FINALLED
4c1e0393776fd452f04d16f9f780d6ff,47075.00,4.6727903287,FINALLED
ae1aa8521f7c05c2a2a7e7fee9dd8de5,13242.00,4.1219535835,ACTIVE
1371a8c987b43d5485fde1fb65e85dfc,39664.00,4.5983965094,ACTIVE
883d31cf4669537fc318b413935d23f3,18726.00,4.272445019,FINALLED
c2d6c7cace1ade34c4ac2f552d69c5b8,24024.00,4.3806453192,FINALLED
3406eb355642ff8a23f54bc3efdd6a94,54174.00,4.7337909034,ACTIVE
5b762ff9309a315966cac8053aa16d3d,55502.00,4.7443086331,FINALLED
23feaf2f5917698f8c1b1f3cf0d63f45,224880.0,5.3519508326,ACTIVE
82b639d0ea9c150097778f9dfd425cd6,9886.00,3.9950206061,FINALLED
cdbf6c65d96ceb178cf0c211d01a31cb,28373.60,4.4529144419,FINALLED
04420e7f7b16a4440ef072f585f4f8bd,42246.00,4.6257855947,FINALLED
c37c03a8088bde2d6648d0b10350aaef,42624.00,4.6296542032,ACTIVE
7217a80832e203a0aceea83c7eccf3fc,191600.0,5.2823955047,ACTIVE
b2688ef83d69a6ca9e61b0b299e84216,26160.00,4.4176377397,FINALLED
5c1f096810dab2b0977d659b005a75bc,11817.00,4.0725072355,FINALLED
5c1f096810dab2b0977d659b005a75bc,6100.00,3.785329835,FINALLED
dd1c9964b4032471c922cc514c9db414,280.00,2.4471580313,ACTIVE
dd1c9964b4032471c922cc514c9db414,1760290,6.2455842218,ACTIVE
47a17d202cac0c1413156ec2dbc7026e,113974.0,5.0568057904,ACTIVE
630a54d4d1a70034eede3bdb86b4b0fd,99600.00,4.9982593384,FINALLED
3f2620f99a66e8ecbf69dfb59f824403,1143200,6.0581222158,ACTIVE
318faabc999193b6f73137fad5379639,274000.0,5.4377505628,ACTIVE
cc53ee1a0e7af1c4b59cbdf353e4c63e,37760.00,4.5770319856,ACTIVE
ea8f64bcc503ee7e0a872fbe3bce3ccc,1881377,6.2744757843,ACTIVE
d4bc3bf2533f32d1c188ec39c19eb385,7006.00,3.845470133,FINALLED
461f460f5017cf6f6a55df3ffc0ee565,73788.00,4.8679857391,FINALLED
a18d3852a18e2df5d9ae3a5e1f3d1094,15270.00,4.1838390371,ACTIVE
2fed32c504060bde40eafa67929675a9,39855.00,4.6004828135,FINALLED
fa64623ee759c935531c2446f7f1c8ba,7416.00,3.8701697211,FINALLED
974f4a416be7f809e9aa20e33e015aba,64808.00,4.8116286192,FINALLED
9cbbb8f40a1ca165b56d9671cf135636,14625.00,4.1650958748,ACTIVE
d484a29b7de83889efe85e7167f6808a,93914.00,4.9727303385,ACTIVE
1dcf577a354f4e1995469002c8aa10d2,14156.00,4.150940554,FINALLED
63c345f3e1ed8e5c7acca461585fcd04,75900.00,4.8802417759,FINALLED
f4a35c87edfe8447b31adc0f364eeff6,4291.00,3.6325585145,FINALLED
847e356e8f45f49ea90100aaa9532786,30914.00,4.4901552026,ACTIVE
f093c78ca0999e23861f8bce2ed7c011,89701.00,4.9527972847,ACTIVE
847e356e8f45f49ea90100aaa9532786,15930.00,4.2022157758,ACTIVE
b07a4c11ddbbccc37111da78ad1bb803,95443.00,4.9797440818,FINALLED
db26fa3503f3990c19c110a1d86a5a25,4056.00,3.6080979463,ACTIVE
db26fa3503f3990c19c110a1d86a5a25,1001.00,3.0004340775,ACTIVE
8367e6d27339d34e660091ec170a6ba4,30100.00,4.4785664956,FINALLED
abc13294f3e3e10ce1cdaefb26bb6012,10947.00,4.0392951181,ACTIVE
56788258da6b0e3251f6f8dd1e621cea,156280.0,5.1939034026,FINALLED
0c23e7aa5804f65e0626e9fd5bdd0f39,154240.0,5.1881970166,FINALLED
cf01ed1e14224609b94b43e91b99fcc5,102720.0,5.0116550107,FINALLED
52403f23639506e3ff17c1354cd27f17,257040.0,5.4100007125,FINALLED
7de11f144f9390b81956ebd06c44d420,3355.00,3.5256925245,FINALLED
b9c5ebc1936528faccd3b19d1a851e3f,96674.00,4.9853096884,FINALLED
b70ffb1bcf3ededf089307faa6d19ddd,23097.00,4.3635555743,ACTIVE
bf3c8833453205a9c7d2d3bb66524da0,12105.00,4.0829647938,ACTIVE
ce8bb2ec8d8e7332a160cb28df3cd3f1,27240.00,4.4352071032,ACTIVE
45da5fba6b4fc6e1b03a13cff34ea9b4,431528.2,5.6350091818,ACTIVE
da055fbb5c7b539bbf26eb65bc28d4e4,46040.00,4.663135315,ACTIVE
99a3867c40497afa7bb7e837d3f8d9de,93280.00,4.9697885374,FINALLED
33e4e8a9be3ad67dbf35ac2be5b219e1,71000.00,4.8512583487,FINALLED
45a78b388bc3f0d7da4f66006b3da677,71844.00,4.8563905042,ACTIVE
a975624724943dd655452c9fdfca6fd7,1416795,6.1513070462,FINALLED
41ecc4a2ea828166fc4a04ac7259a55a,81658.00,4.9119987388,FINALLED
58ff1240ee13fb9421b7c6cc690ad657,13729.00,4.137638905,ACTIVE
e7230392bf3656fccf89425ae1c9beb6,7008.00,3.8455940932,FINALLED
e7230392bf3656fccf89425ae1c9beb6,2108.00,3.3238706065,FINALLED
8d3393d132bfc0fc908a1bd03fb3629a,11372.00,4.055836851,FINALLED
8e7064a4bab9d005b29cd530df9bcdfa,15606.00,4.1932916026,FINALLED
8e2a6f86353943a49c604afb3fe0cdb9,13600.00,4.1335389084,FINALLED
f0b7307b2b74c3dab7a1d2c872218af4,1520.00,3.1818435879,FINALLED
379d8302df0529b126078328dfe4e178,43811.00,4.6415831662,FINALLED
3eb252186cabcf053890f5b8f923626d,43369.00,4.6371794083,FINALLED
eb4333215f64729afbed928176ded996,22696.00,4.3559493228,ACTIVE
2b8f4bafeeb2f207dd47797ae3fefa18,7782.00,3.8910912265,FINALLED
884f7c4329d497611d00fc63c4e00aeb,458829.2,5.6616510487,ACTIVE
3c75d1443ff28499408d36a483fda6b1,88080.00,4.944877306,ACTIVE
c17e82d452dc6e9645c332cea023482a,90924.00,4.9586785333,ACTIVE
a9d6db8a2e470d4fdcd643609208774a,8064.00,3.9065505191,FINALLED
856622ea0f675386056cd8ebd7161f3b,7920.00,3.8987251816,ACTIVE
e6652be43a84e8623760e8722c2e7de5,280640.0,5.4481495717,FINALLED
9b9c39d978f3f593c1bf34ad79a53583,27819.40,4.444347759,ACTIVE
00ea7399b44fd55239f878e2605b6ddc,22480.00,4.3517963069,FINALLED
2e399535a9a952b9188f4060cfacdfa6,279060.0,5.4456975899,FINALLED
68bd87c90287e43818631cc823f23893,19320.00,4.2860071221,FINALLED
af22234a4f1750a6608f2985b1cee403,167760.0,5.2246884175,FINALLED
86a41caca1750260e28b6a3b43e2a5cc,189840.0,5.2783877252,FINALLED
0060143489b1be7fc0e93349276b6f64,31569.00,4.4992608251,FINALLED
f73ff22da7acf22c56ca09e7858ccf52,43004.00,4.6335088532,ACTIVE
f73ff22da7acf22c56ca09e7858ccf52,82133.00,4.9145176862,ACTIVE
5224c457ef5edbbe2f0ab74e13c17009,25300.00,4.4031205212,ACTIVE
5224c457ef5edbbe2f0ab74e13c17009,5970.00,3.7759743311,ACTIVE
5224c457ef5edbbe2f0ab74e13c17009,8880.00,3.9484129658,ACTIVE
d0436269e0ab8fd14b11650a8f56966c,18389.00,4.2645581128,ACTIVE
85b53271bc62b93a5110350dea13b146,4941.00,3.6938148539,FINALLED
c5b4d69d54cc3f664a859deb26d550c5,15788.00,4.1983271177,ACTIVE
90cfacc0724560f2fcf674604ca86ee1,29178.00,4.46505552,FINALLED
a82424cbf733c18428d98108bb5c8aca,9988.00,3.9994785337,FINALLED
13dcdf8f3ba22db8a4d38ac1ee6dc5c5,5656.00,3.7525094008,FINALLED
dbc530e85f80c2323b2c6405d58d189f,2541.00,3.4050046651,FINALLED
dbc530e85f80c2323b2c6405d58d189f,481.00,2.6821450764,FINALLED
67815edacfa027ab216fd7b4d0c8e1e0,82730.80,4.9176672239,FINALLED
f55e5e7f1278427bb9daa8bf5ec10b12,45383.70,4.6568998997,FINALLED
5ccffb3c9c00154902e023e2704bf0e9,13648.00,4.1350690138,ACTIVE
0d2e05f7b15295cbd765b1b3728694c7,55930.00,4.7476448193,FINALLED
8c4bc02d1cbef2f6b68460ffa7a619c6,28631.00,4.456836517,FINALLED
5ff7f26c1857aaec3035b3416cf289b6,13788.00,4.1395012747,FINALLED
d24085386f4d838738314e416bc66d63,29242.00,4.4660070728,FINALLED
67698a407af82d6128a83ca9fefa2b12,49627.00,4.6957180225,ACTIVE
8d136d333dcf293e5bb09fdaff0e1137,159800.0,5.203576775,ACTIVE
48b9d999496bb3985055ede16dd98c78,175340.0,5.2438810022,FINALLED
487b9790bb1d9b28164872b829aa2eef,90103.00,4.9547392512,FINALLED
1d80a1c4779be31e0d49d74d7663208f,10797.00,4.0333031014,FINALLED
34d201c6811fe9ae623ad0d0fc8e154c,15274.00,4.1839527863,ACTIVE
26617bc6fa4c421ff3d9b4ea4ba7e887,13940.00,4.1442627738,FINALLED
50dd6014eaa82ea9f9662f0cfc8e242d,16182.00,4.2090321968,FINALLED
39393357968ae9ebb20d1524f9abc5b7,112988.0,5.0530323213,FINALLED
5764716401ac023940ddf7f3b9ee7da7,17100.00,4.2329961104,FINALLED
aa997559ebd43e7036ac426cdc372878,18742.00,4.2728159335,FINALLED
4b22daf39377c00424cf153252d6cde5,44944.00,4.6526717219,FINALLED
615a15beb3952c21655acfcf01cba882,110520.0,5.0434408762,FINALLED
ccde3740c8d31b5743325621e50123e9,85651.00,4.9327324378,FINALLED
496859df871a7ee8eacbe7fe0d98d9a3,66200.00,4.8208579894,ACTIVE
536ca1b211aabaa30a524a6234c0833a,38110.00,4.5810389488,ACTIVE
491732f1001c5e67717b0e9ec5d63782,457691.2,5.6605725624,ACTIVE
3c71492831aed2c0a0c674580b1e459d,1032.00,3.0136796973,FINALLED
06335061c6cd6bf59c1eb46e91d6965c,17800.00,4.2504200023,FINALLED
8f7a268d210613e18fd21c3aa78a5b7e,15888.00,4.2010692312,ACTIVE
2c0f7dcf73fcd4420744f068950f3ea2,17760.00,4.2494429614,ACTIVE
319e5617f6ac187dec4774ab83dbddd3,48881.00,4.6891400821,FINALLED
0efc5dd81721f49d457d97bf1d2d150d,5737.00,3.7586848499,FINALLED
80fdec21d79a6303dbfde65747a8cb9e,6455.00,3.8098962466,FINALLED
4702714a705c31b0b23e39bdc1d5778a,9664.00,3.9851569213,FINALLED
2e0e0ff00e588dee7f41bb2e44fed150,103592.0,5.0153262179,FINALLED
499088be43730918c718dc10678ccefc,304760.0,5.4839579649,ACTIVE
7c58045c4bbcb1c6b762f14956ca572a,438787.0,5.6422537522,FINALLED
5c3d6c18e2c3b3f912a060b208392fbf,20857.00,4.3192518411,ACTIVE
1f5f61e09c548c2b849ae4389a3de569,26575.00,4.4244732732,FINALLED
