unique_identifier,usage,usage_range,PA,IL,TX,OH,MA,MD,NJ,NY,CT,B2B_ACCOUNTING_EXPENSE_CODE,B2B_ADVERTISING_EXPENSE_CODE,B2B_BIG_BUSINESS_INDICATOR,g_grow,s_grow,c_grow,B2B_BUSINESS_SQUARE_FOOT_NUM,B2B_COMPUTER_EXPENSE_CODE,B2B_CONTRACT_LABOR_EXPENSE_CODE,B2B_CREDIT_GRADE,B2B_EMPLOYEE_SIZE,B2B_EXPENSE_TYPE,B2B_HIGH_TECH_FLAG,B2B_INSURANCE_EXPENSE_CODE,B2B_LEGAL_EXPENSE_CODE,B2B_MEDIUM_SIZE_FLAG,B2B_MULTI_TENANT_DESCRIP,B2B_PAYROLL_EXPENSE_CODE,production_year,B2B_PURCHASE_ADMIN_EXPENSE_CODE,B2B_PURCHASE_PRINT_EXPENSE_CODE,B2B_REST_LEASE_EXPENSE_CODE,B2B_SALES_VOLUME,B2B_SMALL_SIZE_FLAG,B2B_TELECOMMUNICATIONS_CODE,B2B_TENANT_FLAG,B2B_UTILITY_CODE,B2B_WHITE_COLLAR_FLAG,Business_and_Finance,General_Merchandise,Hotels_and_Educational_Boarding,Personal_Services,Auto,Food_and_Dining,Amusement_and_Recreation_Services,Wholesale,Blue_Collar_Work,Manufacturing,Public_Health_and_Social_Services,Real_Estate
8d6ab51eb4a7d18e0f9a771418b85cd2,22233.0,2,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,1,4,1,3,2,1,0,7,3,1,3,3,9,2,7,1,2,0,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8d6e09112c81577ce34e962d79e7959c,10672.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,4,0,1,0,0,1,0,0,0,9,1,0,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8d71f9193ca46787cbcb593de163cf6c,6916.0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,2,1,2,1,1,0,1,2,0,1,1,9,2,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
8d7253c79272be0de85f28590371fc95,53992.0,4,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,2,3,1,0,1,1,0,3,4,0,0,2,9,3,5,4,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
8d730f98ecb9087c1d7bcf998fbe1cae,5784.0,1,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,2,7,3,0,1,0,3,2,0,2,1,3,0,0,2,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
8d731de04537f3d587b7f1c4e9f59867,32040.0,3,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,3,1,1,0,7,7,0,0,7,9,7,7,7,0,0,7,2,7,1,0,0,0,0,0,1,0,0,0,0,0,0
8d75506cdc32946f2f726a9920df4554,594007.0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,2,0,1,0,1,2,0,1,1,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d76e33ed846a62200011dc437d5d699,84240.0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,1,0,2,1,0,7,1,1,3,2,9,2,7,2,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8d7ba0be6a4dc57552f32ab1d80e0b17,54300.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8d7c3daa03d87a31a5cf972378625869,7565.0,1,0,1,0,0,0,0,0,0,0,6,4,0,0,0,1,1,5,2,0,3,1,0,7,5,1,1,4,9,4,7,4,5,0,4,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0
8d81647c185962a37d580a9636e3f9cb,8292.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,8,0,1,0,0,0,0,3,0,9,1,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8d83d11fc2deadcad1513c2f385839c4,91722.0,4,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,2,2,1,3,3,1,0,3,2,1,3,2,9,2,2,3,2,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0
8d855b0d902b92bf796a9920c3edcd1f,15589.0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,1,5,0,1,0,2,0,0,3,0,9,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8d8816879a1dac5637d95ee64b3d3654,55226.0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,2,1,1,0,2,1,0,2,1,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8d8ba85c67e16de4139d94dab610db6c,14419.6,2,0,1,0,0,0,0,0,0,0,7,7,0,0,0,1,0,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0
8d8e2e0008129f1cd72d66e23df35450,40108.0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,2,1,2,1,1,0,1,2,0,3,1,9,1,1,1,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8d923f425348eab00cd61b668a69526f,21890.0,2,1,0,0,0,0,0,0,0,0,7,7,0,0,0,1,4,7,7,3,0,1,0,7,7,0,0,7,9,7,7,7,0,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0
8d92d9b8c46afa1bc5761563801cabae,17967.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,8,0,1,0,0,0,0,2,0,9,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8d9372de6d995ef51d0cd18b8069a6e5,25600.0,3,0,0,0,0,0,0,1,0,0,7,7,0,0,0,1,1,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0
8d93f50fb68e011492a6176d1df7c46d,8049.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8d96b05de827527eef2391d1b7d332a4,16774.8,2,0,0,0,0,1,0,0,0,0,4,3,0,0,0,1,0,5,2,2,1,1,0,3,3,0,3,1,9,4,4,2,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
8d97662aefe261270a2f1481523e208d,17182.0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,2,1,5,1,1,0,1,2,0,3,1,9,2,1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8d98fe0b66679f2813c0a40359a1cd2a,248400.0,5,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,2,3,2,0,2,1,0,7,2,1,3,2,9,1,7,3,2,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8d990f758821dc5da7b9247bc0301177,18466.0,2,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,4,7,7,5,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0
8d991e8689f58b1d21da14dc64301d04,1074.0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,1,2,0,1,0,2,1,0,3,1,9,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8d9d295a58bfd516a64e29bd29fa62ea,6313.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,2,1,0,0,0,9,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
8d9f6780009f0664a3c00af7fe5175e2,31553.0,3,0,0,0,1,0,0,0,0,0,7,7,0,0,0,0,0,7,7,5,1,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,0,0,0,0,0,0,0,0,0,1,0,0
8d9f965183b43950dba262c75d343567,66115.0,4,0,0,0,1,0,0,0,0,0,7,7,0,0,0,0,1,7,7,8,9,1,0,7,7,0,0,7,9,7,7,7,11,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
8d9ff9d8a48ad80fbab734ac7099275e,3417.0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,2,1,1,0,2,3,0,3,1,9,2,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8da16778f646c6efd05d4e4c8a53732a,51156.0,4,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,4,7,7,7,9,1,0,7,7,0,2,7,9,7,7,7,11,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0
8da194f7b3b124655821f5a192e12261,49281.9,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,1,2,2,1,0,2,2,0,3,1,9,0,3,2,2,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
8da2a88079387be10c9793a07bf411f1,83280.0,4,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,8,9,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0
8da2c82ed15955c3a29a59fc305ff33e,13580.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8da467a4141dafe31c9ea872d0108710,103236.0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,0,1,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8da8714e168b6160d5213257150d84f0,102753.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8da889d71e88993c628e30f0c348fa5a,7369.0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,2,7,7,2,1,1,0,7,7,0,0,7,3,7,7,7,11,0,7,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
8dada4368d9d78e06f7396d6477e8b0c,48660.0,3,0,1,0,0,0,0,0,0,0,6,5,0,0,0,1,1,5,2,3,1,1,0,6,6,0,3,3,9,1,6,3,8,0,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0
8db18900fba1db79d848eab347a2dfd3,42576.0,3,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,2,5,2,3,1,1,0,2,3,0,0,2,9,3,6,2,2,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
8db3f967551765b796c47178c08915f7,26823.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8db49a542d5f2f04d5c62dfac9f104cb,42342.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,3,0,9,1,0,0,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8db8bdf299832cb3db0fe27852146e7c,13000.0,2,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,4,1,0,1,1,0,3,2,0,3,2,9,4,1,0,2,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8dc2623253e05b987ee24a5a13f47f0f,194480.0,5,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,3,0,5,0,1,0,1,1,0,1,1,4,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8dc34c099752ad0e06c26e601ffd2e56,41364.0,3,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,1,4,2,0,2,1,0,3,2,1,1,2,9,4,1,3,2,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
8dcade6188e5dadcc8b6a0b2f6837a79,18471.0,2,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,1,3,1,3,1,1,0,2,2,0,3,1,9,3,2,4,2,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
8dcba098dd10ad036abe39514196c96c,291000.0,5,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,2,2,1,3,3,1,0,3,2,1,1,2,9,2,2,3,2,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0
8dcfbedf77ea7c834803c3597b504175,625819.0,5,0,1,0,0,0,0,0,0,0,4,3,0,0,0,1,3,5,3,1,3,1,0,5,3,0,0,4,9,5,3,4,11,0,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0
8dd2d1503379bc9208ce908fca3a1e3d,31194.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,3,0,9,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8dd81ed26bb6dcc6fbc7890c5b4e8bc5,8110.0,1,0,0,0,0,1,0,0,0,0,4,3,0,0,0,1,2,4,2,0,2,1,0,3,5,0,2,3,9,4,6,2,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1
8dd8be5fb838e9647a00729b782a82f6,7726.0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,2,0,1,1,0,7,1,0,3,2,9,2,7,2,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8dde791325569f81d1ceec8959775eaf,892259.0,5,1,0,0,0,0,0,0,0,0,5,4,0,0,1,0,3,5,2,6,4,1,0,5,4,0,1,4,9,5,4,4,3,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0
8de1fb5dcdd58d45733580c4022babec,5044.0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,2,0,1,0,2,1,0,0,1,9,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8de37b02a87d2c95b0cc519c716cadd9,45660.0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,3,2,6,2,1,0,2,2,0,3,2,9,3,3,2,1,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
8de43d6b2988ae425d225a610d6ebdee,24193.4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,3,0,9,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8de47da2250cc10447476f39772951c6,34235.0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,2,1,9,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8deb0ce7873892e6b97b7ae0d2344d03,15526.0,2,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,2,4,1,3,2,1,0,7,3,0,1,2,9,2,7,2,3,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
8deb1c9a0ce7485b92b81c8eaacb9ec6,67082.0,4,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,2,3,1,2,2,1,0,1,2,1,0,1,9,1,2,3,2,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0
8df1ab5e37ab4efe056b390a7fb0ea36,6298.0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,4,1,3,0,1,0,2,3,0,1,2,9,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8df296fe283425f59a7078d3ef909178,6535.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,8,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8df635e9ae3f23cf619c675a1519d4e7,13805.0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,3,1,2,0,1,0,0,3,0,2,1,9,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8dfa7ad9219a563b15de9906266e3299,397233.4,5,0,1,0,0,0,0,0,0,0,7,7,0,0,0,1,3,7,7,6,3,1,0,7,7,0,1,7,9,7,7,7,11,0,7,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
8dfb23355b617c84bf4734b657174e3f,139020.0,5,0,1,0,0,0,0,0,0,0,5,4,0,0,0,1,2,5,3,0,3,1,0,4,5,1,3,4,9,5,3,5,4,0,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0
8e0064788e1c9aa14eed9cbbe1692588,24313.0,2,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,3,5,2,2,3,1,0,3,3,1,3,3,9,4,3,2,2,0,2,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0
8e05c25eed1670e83821311e0eb02466,26432.0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,0,5,0,1,0,1,1,0,3,1,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8e091a96cfd5d9dc4a6f01a1c4d4cbc7,12967.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8e0cb04492f40d85424ceda916b62455,100974.4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,1,1,0,2,1,0,3,1,9,0,0,1,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0
8e147d5461f41381f89700b28151392c,52189.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,3,0,9,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8e149843417a070646c9fa2ee99000d3,10356.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,3,0,9,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8e16b4e5a138c4ca19fcba63b2c24166,450180.0,5,0,1,0,0,0,0,0,0,0,3,4,0,0,0,1,1,3,2,3,2,1,0,3,2,1,1,2,9,2,3,4,3,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
8e193864a7fec75b8211274a24c61e2c,8816.0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,3,1,2,2,1,0,2,2,1,2,1,9,3,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8e1a12b90e01642470249f72e640c020,5203.0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,2,1,0,0,1,0,2,4,0,1,1,9,2,5,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
8e1a1a6b941c21ea7dd2b97ffb10e17c,23358.8,2,0,1,0,0,0,0,0,0,0,7,7,0,0,0,1,0,7,7,6,0,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0
8e1b7c55e38ed1caaf0bb08a9f1688a1,2202.0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,3,1,2,1,1,0,1,2,0,0,1,9,2,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
8e1e17c22b13d4c8327303e314b629c2,126159.0,5,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,7,7,8,1,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0
8e1f317758cefd15252d3d24476be338,2206.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,1,0,0,0,0,2,0,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8e20fd8575e103a874be8f8f468ad978,1282.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,9,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
8e20fe9d4ad7e7602434f35859d2f800,58944.0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,1,1,0,1,0,0,3,0,9,0,0,1,0,1,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
8e23140d91b52bdc556dc0cffd5c46a5,141600.0,5,0,0,1,0,0,0,0,0,0,7,7,0,0,0,1,4,7,7,0,0,1,0,7,7,0,2,7,9,7,7,7,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0
8e2387132046d7f8f32f91abaee83f69,10104.6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,3,0,9,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8e245dd9412b63e7bc13730bc8e3cdad,155280.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8e279a8591851af330eb7b3a2a7c2f97,3719.0,1,0,1,0,0,0,0,0,0,0,7,7,0,0,0,1,0,7,7,0,0,1,0,7,7,0,1,7,9,7,7,7,1,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
8e2a6f86353943a49c604afb3fe0cdb9,25760.0,3,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,6,0,1,0,7,7,0,3,7,3,7,7,7,11,0,7,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0
8e2e4d9165e57e3042755c3b1e6660ef,107184.0,4,1,0,0,0,0,0,0,0,0,7,7,0,0,0,1,2,7,7,6,3,1,0,7,7,0,3,7,9,7,7,7,11,0,7,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0
8e31a7980734a29b1db86cdacd1d50a7,54364.0,4,0,0,1,0,0,0,0,0,0,7,1,0,0,0,1,0,2,1,6,0,1,0,7,7,0,3,0,9,3,7,0,11,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8e36da795af766aaabd7259977086453,18810.0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,0,1,0,1,1,0,0,1,9,0,2,1,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
8e38cba4736a3ea2c11731e266337ca6,40142.0,3,0,0,0,0,1,0,0,0,0,6,5,0,0,0,1,3,6,3,1,4,1,0,4,6,1,2,5,9,6,5,4,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
8e39e3a863b033626a71e6dcbefda139,5371.0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,1,7,7,8,9,1,0,7,7,0,1,7,9,7,7,7,11,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0
8e3d7b7a532e2c4fdf953ba7bc409d76,43848.1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,3,1,1,0,1,1,0,3,1,9,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8e3f590bb5958684fb251656a664f732,16379.0,2,0,1,0,0,0,0,0,0,0,7,3,0,0,0,1,3,4,2,2,3,1,0,5,7,0,3,2,9,4,7,4,11,0,2,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0
8e40d077d10cbbd2c89f2c50eb47e9ff,30300.0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,2,1,3,2,1,0,1,0,0,3,1,9,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8e4310c69dc627562152fdd02f6a6916,27404.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1,0,0,0,0,0,0,9,1,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8e432f89b7725c03926a57da35b85504,17074.0,2,0,0,0,1,0,0,0,0,0,5,3,0,0,0,1,3,5,2,1,3,1,0,4,6,0,1,3,9,4,6,3,3,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
8e44863d9d259709613224909c89f40e,61560.0,4,0,0,0,0,0,0,0,1,0,7,3,0,0,0,1,1,4,2,2,1,1,0,7,7,0,3,1,9,4,7,2,11,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
8e48a2fd1af26620bf4ec1c5b3e8ae1a,8857.0,1,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,1,1,1,2,1,1,0,3,7,0,1,1,7,2,7,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
8e49f519f09e0c052b74b000645edfaf,11856.0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,3,0,5,0,1,0,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8e4ab3b054bee7ecdf92cc0533b78d55,83260.0,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,1,0,2,1,0,1,0,1,3,1,9,3,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8e4ab4d384e6ef114c3f54229949ba88,168.0,1,0,0,0,0,0,0,0,1,0,7,7,0,0,0,1,1,7,7,0,0,1,0,7,7,0,2,7,9,7,7,7,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0
8e4f0032c0d777557c02c9231c77e674,68922.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,3,0,9,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8e51599b6940025682d30afe1c136b4d,605654.0,5,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1,2,5,2,3,3,1,0,7,3,0,3,3,9,4,7,3,3,0,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0
8e54a588a165ca77b49acda33f5fcf25,75827.0,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,2,1,1,0,2,1,0,0,1,9,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8e5723567cd094641af782aa3c399067,19227.0,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,3,1,6,1,1,0,3,3,0,1,2,9,3,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
8e5a826d55827ffe39cec9bb1fea694c,26577.0,3,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,8,9,1,0,7,7,0,1,7,9,7,7,7,11,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
8e5c313486de69bf5788f6c3bb02ace9,117660.0,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,2,1,2,1,1,0,3,2,0,3,1,9,1,1,1,4,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0
8e5c50647edd977bc4527026ad0cc618,14410.0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,1,3,1,0,2,1,0,2,1,1,1,1,9,3,0,2,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
8e5d502eadb75b345d96c8606c9cc327,1310.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,1,0,0,0,0,3,0,9,0,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
